site_i_enzyme,site_ii_enzyme,site_iii_enzyme,site_i_ovhg,site_ii_ovhg,site_iii_ovhg,pGEX-4T-1_compatible,pMAL-c5X_compatible,pET-21a(+)_compatible,pET-28a(+)_compatible,pET-28a(+)_start_codon_compatible,pCold_I_compatible,pUC18_compatible,pQE-3_compatible
SpeI,BclI,BsmI,-4,-4,2,False,False,False,False,False,False,True,False
SpeI,BclI,BspMI,-4,-4,-4,False,False,False,False,False,False,True,True
SpeI,BglII,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
SpeI,BglII,BseRI,-4,-4,2,True,False,False,False,False,True,True,False
SpeI,BglII,BsgI,-4,-4,2,False,False,False,False,False,False,True,True
SpeI,BglII,BsmI,-4,-4,2,True,False,False,False,False,False,True,False
SpeI,BglII,BspMI,-4,-4,-4,False,False,False,False,False,True,True,True
SpeI,BglII,SapI,-4,-4,-3,False,False,False,False,False,True,False,False
SpeI,BsiWI,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
SpeI,BsiWI,BsaI,-4,-4,-4,False,False,False,True,True,False,False,False
SpeI,BsiWI,BseRI,-4,-4,2,True,False,True,True,True,True,True,False
SpeI,BsiWI,BsgI,-4,-4,2,False,False,False,False,False,False,True,True
SpeI,BsiWI,BsmI,-4,-4,2,True,False,True,False,False,False,True,False
SpeI,BsiWI,BspMI,-4,-4,-4,False,False,True,True,True,True,True,True
SpeI,BsiWI,SapI,-4,-4,-3,False,False,False,False,False,True,False,False
SpeI,BspEI,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
SpeI,BspEI,BseRI,-4,-4,2,True,False,False,False,False,True,True,False
SpeI,BspEI,BsgI,-4,-4,2,False,False,False,False,False,False,True,False
SpeI,BspEI,BsmI,-4,-4,2,True,False,False,False,False,False,True,False
SpeI,BspEI,BspMI,-4,-4,-4,False,False,False,False,False,True,True,False
SpeI,BspEI,SapI,-4,-4,-3,False,False,False,False,False,True,False,False
SpeI,BsrGI,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
SpeI,BsrGI,BsaI,-4,-4,-4,False,False,False,True,True,False,False,False
SpeI,BsrGI,BseRI,-4,-4,2,True,True,True,True,True,True,True,False
SpeI,BsrGI,BsgI,-4,-4,2,False,False,False,False,False,False,True,True
SpeI,BsrGI,BsmI,-4,-4,2,True,False,True,False,False,False,True,False
SpeI,BsrGI,BspMI,-4,-4,-4,False,False,True,True,True,True,True,True
SpeI,BsrGI,SapI,-4,-4,-3,False,False,False,False,False,True,False,False
SpeI,BssHII,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
SpeI,BssHII,BseRI,-4,-4,2,False,False,False,False,False,False,True,False
SpeI,BssHII,BsgI,-4,-4,2,False,False,False,False,False,False,True,True
SpeI,BssHII,BsmI,-4,-4,2,False,False,False,False,False,False,True,False
SpeI,BssHII,BspMI,-4,-4,-4,False,False,False,False,False,False,True,True
SpeI,EcoRI,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
SpeI,EcoRI,BsaI,-4,-4,-4,False,False,False,True,True,False,False,False
SpeI,EcoRI,BseRI,-4,-4,2,True,True,True,True,True,True,True,False
SpeI,EcoRI,BsgI,-4,-4,2,False,False,False,False,False,False,True,False
SpeI,EcoRI,BsmI,-4,-4,2,True,False,True,False,False,False,True,False
SpeI,EcoRI,BspMI,-4,-4,-4,False,False,True,True,True,True,True,False
SpeI,EcoRI,SapI,-4,-4,-3,False,False,False,False,False,True,False,False
SpeI,HindIII,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
SpeI,HindIII,BsaI,-4,-4,-4,False,False,False,True,True,False,False,False
SpeI,HindIII,BseRI,-4,-4,2,True,True,True,True,True,True,True,False
SpeI,HindIII,BsgI,-4,-4,2,False,False,False,False,False,False,True,True
SpeI,HindIII,BsmI,-4,-4,2,True,False,True,False,False,False,True,False
SpeI,HindIII,BspMI,-4,-4,-4,False,False,True,True,True,True,True,True
SpeI,HindIII,SapI,-4,-4,-3,False,False,False,False,False,True,False,False
SpeI,MluI,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
SpeI,MluI,BseRI,-4,-4,2,False,False,False,False,False,False,True,False
SpeI,MluI,BsgI,-4,-4,2,False,False,False,False,False,False,True,True
SpeI,MluI,BsmI,-4,-4,2,False,False,False,False,False,False,True,False
SpeI,MluI,BspMI,-4,-4,-4,False,False,False,False,False,False,True,True
SpeI,NcoI,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
SpeI,NcoI,BsaI,-4,-4,-4,False,False,False,False,True,False,False,False
SpeI,NcoI,BseRI,-4,-4,2,True,True,True,False,True,True,True,False
SpeI,NcoI,BsgI,-4,-4,2,False,False,False,False,False,False,True,False
SpeI,NcoI,BsmI,-4,-4,2,True,False,True,False,False,False,True,False
SpeI,NcoI,BspMI,-4,-4,-4,False,False,True,False,True,True,True,False
SpeI,NcoI,SapI,-4,-4,-3,False,False,False,False,False,True,False,False
SpeI,NheI,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
SpeI,NheI,BsaI,-4,-4,-4,False,False,False,False,True,False,False,False
SpeI,NheI,BseRI,-4,-4,2,True,True,True,False,True,False,True,False
SpeI,NheI,BsgI,-4,-4,2,False,False,False,False,False,False,True,False
SpeI,NheI,BsmI,-4,-4,2,True,False,True,False,False,False,True,False
SpeI,NheI,BspMI,-4,-4,-4,False,False,True,False,True,False,True,False
SpeI,NotI,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
SpeI,NotI,BsaI,-4,-4,-4,False,False,False,True,True,False,False,False
SpeI,NotI,BseRI,-4,-4,2,True,True,True,True,True,True,True,False
SpeI,NotI,BsgI,-4,-4,2,False,False,False,False,False,False,True,True
SpeI,NotI,BsmI,-4,-4,2,True,False,True,False,False,False,True,False
SpeI,NotI,BspMI,-4,-4,-4,False,False,True,True,True,True,True,True
SpeI,NotI,SapI,-4,-4,-3,False,False,False,False,False,True,False,False
SpeI,PacI,BbsI,-4,2,-4,False,False,False,False,False,False,True,False
SpeI,PacI,BsaI,-4,2,-4,False,False,False,True,True,False,False,False
SpeI,PacI,BseRI,-4,2,2,True,True,True,True,True,True,True,False
SpeI,PacI,BsgI,-4,2,2,False,False,False,False,False,False,True,True
SpeI,PacI,BsmI,-4,2,2,True,False,True,False,False,False,True,False
SpeI,PacI,BspMI,-4,2,-4,False,False,True,True,True,True,True,True
SpeI,PacI,SapI,-4,2,-3,False,False,False,False,False,True,False,False
SpeI,PciI,BseRI,-4,-4,2,False,False,False,False,False,True,False,False
SpeI,PciI,BspMI,-4,-4,-4,False,False,False,False,False,True,False,False
SpeI,PciI,SapI,-4,-4,-3,False,False,False,False,False,True,False,False
SpeI,PspOMI,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
SpeI,PspOMI,BseRI,-4,-4,2,False,False,False,False,False,False,True,False
SpeI,PspOMI,BsgI,-4,-4,2,False,False,False,False,False,False,True,True
SpeI,PspOMI,BsmI,-4,-4,2,False,False,False,False,False,False,True,False
SpeI,PspOMI,BspMI,-4,-4,-4,False,False,False,False,False,False,True,True
SpeI,SacII,BbsI,-4,2,-4,False,False,False,False,False,False,True,False
SpeI,SacII,BsaI,-4,2,-4,False,False,False,True,True,False,False,False
SpeI,SacII,BseRI,-4,2,2,True,True,True,True,True,True,True,False
SpeI,SacII,BsgI,-4,2,2,False,False,False,False,False,False,True,True
SpeI,SacII,BsmI,-4,2,2,True,False,True,False,False,False,True,False
SpeI,SacII,BspMI,-4,2,-4,False,False,True,True,True,True,True,True
SpeI,SacII,SapI,-4,2,-3,False,False,False,False,False,True,False,False
SpeI,SalI,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
SpeI,SalI,BsaI,-4,-4,-4,False,False,False,True,True,False,False,False
SpeI,SalI,BseRI,-4,-4,2,True,True,True,True,True,True,True,False
SpeI,SalI,BsgI,-4,-4,2,False,False,False,False,False,False,True,True
SpeI,SalI,BsmI,-4,-4,2,True,False,True,False,False,False,True,False
SpeI,SalI,BspMI,-4,-4,-4,False,False,True,True,True,True,True,True
SpeI,SalI,SapI,-4,-4,-3,False,False,False,False,False,True,False,False
SpeI,SpeI,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
SpeI,SpeI,BsaI,-4,-4,-4,False,False,False,True,True,False,False,False
SpeI,SpeI,BseRI,-4,-4,2,True,True,True,True,True,True,True,False
SpeI,SpeI,BsgI,-4,-4,2,False,False,False,False,False,False,True,True
SpeI,SpeI,BsmI,-4,-4,2,True,False,True,False,False,False,True,False
SpeI,SpeI,BspMI,-4,-4,-4,False,False,True,True,True,True,True,True
SpeI,SpeI,SapI,-4,-4,-3,False,False,False,False,False,True,False,False
SpeI,XbaI,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
SpeI,XbaI,BseRI,-4,-4,2,True,True,False,False,False,True,True,False
SpeI,XbaI,BsgI,-4,-4,2,False,False,False,False,False,False,True,False
SpeI,XbaI,BsmI,-4,-4,2,True,False,False,False,False,False,True,False
SpeI,XbaI,BspMI,-4,-4,-4,False,False,False,False,False,True,True,False
SpeI,XbaI,SapI,-4,-4,-3,False,False,False,False,False,True,False,False
SpeI,XhoI,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
SpeI,XhoI,BsaI,-4,-4,-4,False,False,False,True,True,False,False,False
SpeI,XhoI,BseRI,-4,-4,2,True,True,True,True,True,True,True,False
SpeI,XhoI,BsgI,-4,-4,2,False,False,False,False,False,False,True,False
SpeI,XhoI,BsmI,-4,-4,2,True,False,True,False,False,False,True,False
SpeI,XhoI,BspMI,-4,-4,-4,False,False,True,True,True,True,True,False
SpeI,XhoI,SapI,-4,-4,-3,False,False,False,False,False,True,False,False
XbaI,AflII,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
XbaI,AflII,BseRI,-4,-4,2,True,True,False,False,False,True,True,False
XbaI,AflII,BsgI,-4,-4,2,False,False,False,False,False,False,True,False
XbaI,AflII,BsmI,-4,-4,2,True,False,False,False,False,False,True,False
XbaI,AflII,BspMI,-4,-4,-4,False,False,False,False,False,True,True,False
XbaI,AflII,SapI,-4,-4,-3,False,False,False,False,False,True,False,False
XbaI,AgeI,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
XbaI,AgeI,BseRI,-4,-4,2,True,True,False,False,False,True,True,False
XbaI,AgeI,BsgI,-4,-4,2,False,False,False,False,False,False,True,False
XbaI,AgeI,BsmI,-4,-4,2,True,False,False,False,False,False,True,False
XbaI,AgeI,BspMI,-4,-4,-4,False,False,False,False,False,True,True,False
XbaI,AgeI,SapI,-4,-4,-3,False,False,False,False,False,True,False,False
XbaI,AscI,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
XbaI,AscI,BseRI,-4,-4,2,True,True,False,False,False,True,True,False
XbaI,AscI,BsgI,-4,-4,2,False,False,False,False,False,False,True,False
XbaI,AscI,BsmI,-4,-4,2,True,False,False,False,False,False,True,False
XbaI,AscI,BspMI,-4,-4,-4,False,False,False,False,False,True,True,False
XbaI,AscI,SapI,-4,-4,-3,False,False,False,False,False,True,False,False
XbaI,AvrII,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
XbaI,AvrII,BseRI,-4,-4,2,True,True,False,False,False,True,True,False
XbaI,AvrII,BsgI,-4,-4,2,False,False,False,False,False,False,True,False
XbaI,AvrII,BsmI,-4,-4,2,True,False,False,False,False,False,True,False
XbaI,AvrII,BspMI,-4,-4,-4,False,False,False,False,False,True,True,False
XbaI,AvrII,SapI,-4,-4,-3,False,False,False,False,False,True,False,False
XbaI,BclI,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
XbaI,BclI,BseRI,-4,-4,2,False,False,False,False,False,False,True,False
XbaI,BclI,BsgI,-4,-4,2,False,False,False,False,False,False,True,False
XbaI,BclI,BsmI,-4,-4,2,False,False,False,False,False,False,True,False
XbaI,BclI,BspMI,-4,-4,-4,False,False,False,False,False,False,True,False
XbaI,BglII,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
XbaI,BglII,BseRI,-4,-4,2,True,False,False,False,False,True,True,False
XbaI,BglII,BsgI,-4,-4,2,False,False,False,False,False,False,True,False
XbaI,BglII,BsmI,-4,-4,2,True,False,False,False,False,False,True,False
XbaI,BglII,BspMI,-4,-4,-4,False,False,False,False,False,True,True,False
XbaI,BglII,SapI,-4,-4,-3,False,False,False,False,False,True,False,False
XbaI,BsiWI,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
XbaI,BsiWI,BseRI,-4,-4,2,True,False,False,False,False,True,True,False
XbaI,BsiWI,BsgI,-4,-4,2,False,False,False,False,False,False,True,False
XbaI,BsiWI,BsmI,-4,-4,2,True,False,False,False,False,False,True,False
XbaI,BsiWI,BspMI,-4,-4,-4,False,False,False,False,False,True,True,False
XbaI,BsiWI,SapI,-4,-4,-3,False,False,False,False,False,True,False,False
XbaI,BspEI,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
XbaI,BspEI,BseRI,-4,-4,2,True,False,False,False,False,True,True,False
XbaI,BspEI,BsgI,-4,-4,2,False,False,False,False,False,False,True,False
XbaI,BspEI,BsmI,-4,-4,2,True,False,False,False,False,False,True,False
XbaI,BspEI,BspMI,-4,-4,-4,False,False,False,False,False,True,True,False
XbaI,BspEI,SapI,-4,-4,-3,False,False,False,False,False,True,False,False
XbaI,BsrGI,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
XbaI,BsrGI,BseRI,-4,-4,2,True,True,False,False,False,True,True,False
XbaI,BsrGI,BsgI,-4,-4,2,False,False,False,False,False,False,True,False
XbaI,BsrGI,BsmI,-4,-4,2,True,False,False,False,False,False,True,False
XbaI,BsrGI,BspMI,-4,-4,-4,False,False,False,False,False,True,True,False
XbaI,BsrGI,SapI,-4,-4,-3,False,False,False,False,False,True,False,False
XbaI,BssHII,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
XbaI,BssHII,BseRI,-4,-4,2,False,False,False,False,False,False,True,False
XbaI,BssHII,BsgI,-4,-4,2,False,False,False,False,False,False,True,False
XbaI,BssHII,BsmI,-4,-4,2,False,False,False,False,False,False,True,False
XbaI,BssHII,BspMI,-4,-4,-4,False,False,False,False,False,False,True,False
XbaI,EcoRI,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
XbaI,EcoRI,BseRI,-4,-4,2,True,True,False,False,False,True,True,False
XbaI,EcoRI,BsgI,-4,-4,2,False,False,False,False,False,False,True,False
XbaI,EcoRI,BsmI,-4,-4,2,True,False,False,False,False,False,True,False
XbaI,EcoRI,BspMI,-4,-4,-4,False,False,False,False,False,True,True,False
XbaI,EcoRI,SapI,-4,-4,-3,False,False,False,False,False,True,False,False
XbaI,HindIII,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
XbaI,HindIII,BseRI,-4,-4,2,True,True,False,False,False,True,True,False
XbaI,HindIII,BsgI,-4,-4,2,False,False,False,False,False,False,True,False
XbaI,HindIII,BsmI,-4,-4,2,True,False,False,False,False,False,True,False
XbaI,HindIII,BspMI,-4,-4,-4,False,False,False,False,False,True,True,False
XbaI,HindIII,SapI,-4,-4,-3,False,False,False,False,False,True,False,False
XbaI,MluI,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
XbaI,MluI,BseRI,-4,-4,2,False,False,False,False,False,False,True,False
XbaI,MluI,BsgI,-4,-4,2,False,False,False,False,False,False,True,False
XbaI,MluI,BsmI,-4,-4,2,False,False,False,False,False,False,True,False
XbaI,MluI,BspMI,-4,-4,-4,False,False,False,False,False,False,True,False
XbaI,NcoI,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
XbaI,NcoI,BseRI,-4,-4,2,True,True,False,False,False,True,True,False
XbaI,NcoI,BsgI,-4,-4,2,False,False,False,False,False,False,True,False
XbaI,NcoI,BsmI,-4,-4,2,True,False,False,False,False,False,True,False
XbaI,NcoI,BspMI,-4,-4,-4,False,False,False,False,False,True,True,False
XbaI,NcoI,SapI,-4,-4,-3,False,False,False,False,False,True,False,False
XbaI,NheI,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
XbaI,NheI,BseRI,-4,-4,2,True,True,False,False,False,False,True,False
XbaI,NheI,BsgI,-4,-4,2,False,False,False,False,False,False,True,False
XbaI,NheI,BsmI,-4,-4,2,True,False,False,False,False,False,True,False
XbaI,NheI,BspMI,-4,-4,-4,False,False,False,False,False,False,True,False
XbaI,NotI,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
XbaI,NotI,BseRI,-4,-4,2,True,True,False,False,False,True,True,False
XbaI,NotI,BsgI,-4,-4,2,False,False,False,False,False,False,True,False
XbaI,NotI,BsmI,-4,-4,2,True,False,False,False,False,False,True,False
XbaI,NotI,BspMI,-4,-4,-4,False,False,False,False,False,True,True,False
XbaI,NotI,SapI,-4,-4,-3,False,False,False,False,False,True,False,False
XbaI,PacI,BbsI,-4,2,-4,False,False,False,False,False,False,True,False
XbaI,PacI,BseRI,-4,2,2,True,True,False,False,False,True,True,False
XbaI,PacI,BsgI,-4,2,2,False,False,False,False,False,False,True,False
XbaI,PacI,BsmI,-4,2,2,True,False,False,False,False,False,True,False
XbaI,PacI,BspMI,-4,2,-4,False,False,False,False,False,True,True,False
XbaI,PacI,SapI,-4,2,-3,False,False,False,False,False,True,False,False
XbaI,PciI,BseRI,-4,-4,2,False,False,False,False,False,True,False,False
XbaI,PciI,BspMI,-4,-4,-4,False,False,False,False,False,True,False,False
XbaI,PciI,SapI,-4,-4,-3,False,False,False,False,False,True,False,False
XbaI,PspOMI,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
XbaI,PspOMI,BseRI,-4,-4,2,False,False,False,False,False,False,True,False
XbaI,PspOMI,BsgI,-4,-4,2,False,False,False,False,False,False,True,False
XbaI,PspOMI,BsmI,-4,-4,2,False,False,False,False,False,False,True,False
XbaI,PspOMI,BspMI,-4,-4,-4,False,False,False,False,False,False,True,False
XbaI,SacII,BbsI,-4,2,-4,False,False,False,False,False,False,True,False
XbaI,SacII,BseRI,-4,2,2,True,True,False,False,False,True,True,False
XbaI,SacII,BsgI,-4,2,2,False,False,False,False,False,False,True,False
XbaI,SacII,BsmI,-4,2,2,True,False,False,False,False,False,True,False
XbaI,SacII,BspMI,-4,2,-4,False,False,False,False,False,True,True,False
XbaI,SacII,SapI,-4,2,-3,False,False,False,False,False,True,False,False
XbaI,SalI,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
XbaI,SalI,BseRI,-4,-4,2,True,True,False,False,False,True,True,False
XbaI,SalI,BsgI,-4,-4,2,False,False,False,False,False,False,True,False
XbaI,SalI,BsmI,-4,-4,2,True,False,False,False,False,False,True,False
XbaI,SalI,BspMI,-4,-4,-4,False,False,False,False,False,True,True,False
XbaI,SalI,SapI,-4,-4,-3,False,False,False,False,False,True,False,False
XbaI,SpeI,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
XbaI,SpeI,BseRI,-4,-4,2,True,True,False,False,False,True,True,False
XbaI,SpeI,BsgI,-4,-4,2,False,False,False,False,False,False,True,False
XbaI,SpeI,BsmI,-4,-4,2,True,False,False,False,False,False,True,False
XbaI,SpeI,BspMI,-4,-4,-4,False,False,False,False,False,True,True,False
XbaI,SpeI,SapI,-4,-4,-3,False,False,False,False,False,True,False,False
XbaI,XbaI,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
XbaI,XbaI,BseRI,-4,-4,2,True,True,False,False,False,True,True,False
XbaI,XbaI,BsgI,-4,-4,2,False,False,False,False,False,False,True,False
XbaI,XbaI,BsmI,-4,-4,2,True,False,False,False,False,False,True,False
XbaI,XbaI,BspMI,-4,-4,-4,False,False,False,False,False,True,True,False
XbaI,XbaI,SapI,-4,-4,-3,False,False,False,False,False,True,False,False
XbaI,XhoI,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
XbaI,XhoI,BseRI,-4,-4,2,True,True,False,False,False,True,True,False
XbaI,XhoI,BsgI,-4,-4,2,False,False,False,False,False,False,True,False
XbaI,XhoI,BsmI,-4,-4,2,True,False,False,False,False,False,True,False
XbaI,XhoI,BspMI,-4,-4,-4,False,False,False,False,False,True,True,False
XbaI,XhoI,SapI,-4,-4,-3,False,False,False,False,False,True,False,False
XhoI,AflII,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
XhoI,AflII,BsaI,-4,-4,-4,False,False,False,True,True,False,False,False
XhoI,AflII,BseRI,-4,-4,2,True,True,True,True,True,True,True,False
XhoI,AflII,BsgI,-4,-4,2,False,False,False,False,False,False,True,False
XhoI,AflII,BsmI,-4,-4,2,True,False,True,False,False,False,True,False
XhoI,AflII,BspMI,-4,-4,-4,False,False,True,True,True,True,True,False
XhoI,AflII,SapI,-4,-4,-3,False,False,False,False,False,True,False,False
XhoI,AgeI,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
XhoI,AgeI,BsaI,-4,-4,-4,False,False,False,True,True,False,False,False
XhoI,AgeI,BseRI,-4,-4,2,True,True,True,True,True,True,True,False
XhoI,AgeI,BsgI,-4,-4,2,False,False,False,False,False,False,True,False
XhoI,AgeI,BsmI,-4,-4,2,True,False,True,False,False,False,True,False
XhoI,AgeI,BspMI,-4,-4,-4,False,False,True,True,True,True,True,False
XhoI,AgeI,SapI,-4,-4,-3,False,False,False,False,False,True,False,False
XhoI,AscI,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
XhoI,AscI,BsaI,-4,-4,-4,False,False,False,True,True,False,False,False
XhoI,AscI,BseRI,-4,-4,2,True,True,True,True,True,True,True,False
XhoI,AscI,BsgI,-4,-4,2,False,False,False,False,False,False,True,False
XhoI,AscI,BsmI,-4,-4,2,True,False,True,False,False,False,True,False
XhoI,AscI,BspMI,-4,-4,-4,False,False,True,True,True,True,True,False
